10,15
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
6,10
10,6
10,11
11,10
1,12
12,1
12,13
13,12
11,3
3,11
9,5
5,9
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
9,10
10,9
9,11
11,9
11,12
12,11
12,13
13,12
13,14
14,13
14,15
15,14
15,16
16,15
1,17
17,1
17,18
18,17
18,19
19,18
19,20
20,19
20,21
21,20
21,22
22,21
16,11
11,16
22,17
17,22
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
9,10
10,9
3,11
11,3
11,12
12,11
12,13
13,12
13,1
1,13
10,5
5,10
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,2
2,10
9,5
5,9
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
6,10
10,6
10,11
11,10
11,3
3,11
9,5
5,9
0,1
1,0
1,2
2,1
2,3
3,2
2,4
4,2
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
7,10
10,7
10,11
11,10
10,12
12,10
12,13
13,12
9,4
4,9
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
8,10
10,8
10,11
11,10
10,12
12,10
12,13
13,12
13,14
14,13
14,15
15,14
15,16
16,15
16,17
17,16
17,18
18,17
18,19
19,18
16,20
20,16
20,21
21,20
21,13
13,21
19,15
15,19
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
9,10
10,9
9,4
4,9
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
5,6
6,5
5,7
7,5
7,8
8,7
8,9
9,8
9,10
10,9
10,4
4,10
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
5,6
6,5
5,7
7,5
8,9
9,8
9,10
10,9
10,11
11,10
11,12
12,11
12,13
13,12
13,14
14,13
14,15
15,14
15,16
16,15
15,17
17,15
17,18
18,17
13,19
19,13
19,20
20,19
19,21
21,19
21,22
22,21
22,23
23,22
23,24
24,23
19,9
9,19
23,10
10,23
18,12
12,18
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,11
11,10
10,12
12,10
4,13
13,4
13,14
14,13
14,1
1,14
12,3
3,12
12,6
6,12
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
5,7
7,5
7,8
8,7
8,9
9,8
8,2
2,8
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
4,0
0,4
8,3
3,8
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
4,6
6,4
6,7
7,6
7,8
8,7
8,9
9,8
5,1
1,5
9,3
3,9
0,1
1,0
1,2
2,1
2,3
3,2
2,4
4,2
4,5
5,4
5,6
6,5
6,7
7,6
7,1
1,7
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
3,5
5,3
5,6
6,5
5,7
7,5
7,8
8,7
8,1
1,8
0,1
1,0
1,2
2,1
2,3
3,2
2,4
4,2
4,5
5,4
5,6
6,5
5,7
7,5
7,8
8,7
8,1
1,8
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,1
1,5
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,1
1,5
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,1
1,5
0,1
1,0
1,2
2,1
2,3
3,2
2,4
4,2
2,5
5,2
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
8,10
10,8
10,11
11,10
7,12
12,7
12,13
13,12
12,14
14,12
12,15
15,12
15,16
16,15
11,5
5,11
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
3,5
5,3
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,11
11,10
11,12
12,11
12,13
13,12
13,14
14,13
14,15
15,14
15,16
16,15
16,17
17,16
17,18
18,17
18,19
19,18
19,20
20,19
20,21
21,20
14,22
22,14
22,10
10,22
21,16
16,21
0,1
1,0
1,2
2,1
1,3
3,1
1,4
4,1
4,5
5,4
5,6
6,5
6,7
7,6
6,8
8,6
8,9
9,8
8,10
10,8
10,11
11,10
10,12
12,10
12,13
13,12
12,14
14,12
12,15
15,12
11,4
4,11
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
5,7
7,5
7,8
8,7
7,9
9,7
9,10
10,9
9,11
11,9
9,12
12,9
8,2
2,8
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,11
11,10
11,12
12,11
12,13
13,12
13,14
14,13
14,15
15,14
11,2
2,11
8,3
3,8
15,10
10,15
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,11
11,10
9,12
12,9
12,13
13,12
12,14
14,12
14,15
15,14
6,16
16,6
16,17
17,16
17,18
18,17
18,19
19,18
18,20
20,18
20,2
2,20
16,3
3,16
14,7
7,14
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
7,9
9,7
7,10
10,7
4,11
11,4
11,12
12,11
11,13
13,11
6,1
1,6
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
3,10
10,3
10,11
11,10
11,12
12,11
12,13
13,12
13,14
14,13
14,15
15,14
9,4
4,9
15,10
10,15
0,1
1,0
1,2
2,1
1,3
3,1
1,4
4,1
1,5
5,1
1,6
6,1
7,8
8,7
8,9
9,8
9,10
10,9
9,11
11,9
11,12
12,11
12,13
13,12
13,14
14,13
14,9
9,14
0,1
1,0
1,2
2,1
1,3
3,1
1,4
4,1
4,5
5,4
4,6
6,4
4,7
7,4
8,9
9,8
9,10
10,9
10,11
11,10
11,12
12,11
12,13
13,12
13,14
14,13
14,15
15,14
15,16
16,15
16,17
17,16
16,18
18,16
18,19
19,18
19,20
20,19
20,21
21,20
21,22
22,21
22,23
23,22
23,24
24,23
24,25
25,24
16,26
26,16
26,27
27,26
27,28
28,27
28,29
29,28
29,30
30,29
30,31
31,30
31,32
32,31
32,33
33,32
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
4,7
7,4
7,8
8,7
7,9
9,7
2,10
10,2
10,11
11,10
10,12
12,10
6,1
1,6
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
4,6
6,4
6,7
7,6
7,8
8,7
8,9
9,8
8,10
10,8
10,11
11,10
10,12
12,10
10,13
13,10
9,3
3,9
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
4,7
7,4
7,8
8,7
7,9
9,7
7,10
10,7
2,11
11,2
11,12
12,11
11,13
13,11
6,1
1,6
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
8,10
10,8
10,11
11,10
10,12
12,10
10,13
13,10
8,14
14,8
14,15
15,14
14,16
16,14
14,17
17,14
0,1
1,0
1,2
2,1
1,3
3,1
1,4
4,1
5,6
6,5
6,7
7,6
7,8
8,7
7,9
9,7
7,10
10,7
10,11
11,10
11,12
12,11
12,13
13,12
13,14
14,13
14,15
15,14
15,16
16,15
17,18
18,17
18,19
19,18
19,20
20,19
19,21
21,19
19,22
22,19
22,23
23,22
23,24
24,23
24,25
25,24
25,26
26,25
26,27
27,26
27,28
28,27
16,11
11,16
28,23
23,28
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
2,5
5,2
5,6
6,5
5,7
7,5
5,8
8,5
8,9
9,8
9,10
10,9
10,11
11,10
11,12
12,11
12,13
13,12
11,14
14,11
14,15
15,14
14,16
16,14
13,8
8,13
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
4,6
6,4
6,7
7,6
7,8
8,7
8,9
9,8
9,10
10,9
8,11
11,8
11,3
3,11
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
3,5
5,3
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
7,10
10,7
10,2
2,10
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
3,5
5,3
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,11
11,10
11,12
12,11
12,13
13,12
7,5
5,7
13,8
8,13
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
2,5
5,2
5,6
6,5
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
2,5
5,2
5,6
6,5
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
3,7
7,3
7,8
8,7
7,9
9,7
7,10
10,7
6,1
1,6
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
4,6
6,4
2,7
7,2
7,8
8,7
7,9
9,7
7,10
10,7
10,11
11,10
11,12
12,11
12,13
13,12
13,14
14,13
14,15
15,14
14,16
16,14
16,17
17,16
17,11
11,17
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
7,10
10,7
10,11
11,10
10,12
12,10
10,13
13,10
9,4
4,9
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
7,10
10,7
10,11
11,10
10,12
12,10
10,13
13,10
9,4
4,9
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
7,10
10,7
10,11
11,10
10,12
12,10
10,13
13,10
9,4
4,9
0,1
1,0
1,2
2,1
2,3
3,2
2,4
4,2
4,5
5,4
4,6
6,4
6,7
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,11
11,10
7,12
12,7
12,13
13,12
13,14
14,13
14,15
15,14
15,16
16,15
16,17
17,16
13,4
4,13
11,6
6,11
17,12
12,17
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
4,6
6,4
6,7
7,6
6,8
8,6
5,1
1,5
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,3
3,8
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
5,6
6,5
5,7
7,5
7,8
8,7
8,9
9,8
9,3
3,9
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
7,9
9,7
9,3
3,9
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
3,5
5,3
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
8,10
10,8
10,11
11,10
8,12
12,8
12,13
13,12
6,14
14,6
14,15
15,14
14,16
16,14
16,17
17,16
17,18
18,17
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
4,6
6,4
6,7
7,6
7,8
8,7
8,9
9,8
8,10
10,8
10,11
11,10
10,12
12,10
12,13
13,12
12,14
14,12
14,6
6,14
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
7,9
9,7
9,10
10,9
9,11
11,9
5,12
12,5
12,13
13,12
12,14
14,12
8,3
3,8
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
6,8
8,6
8,9
9,8
9,10
10,9
10,11
11,10
11,12
12,11
12,13
13,12
13,14
14,13
4,15
15,4
15,16
16,15
15,17
17,15
15,18
18,15
8,2
2,8
14,10
10,14
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
4,8
8,4
8,9
9,8
8,10
10,8
6,1
1,6
0,1
1,0
1,2
2,1
2,3
3,2
2,4
4,2
4,5
5,4
5,6
6,5
6,7
7,6
5,8
8,5
8,9
9,8
8,10
10,8
7,1
1,7
0,1
1,0
1,2
2,1
2,3
3,2
2,4
4,2
4,5
5,4
5,6
6,5
6,7
7,6
5,8
8,5
8,9
9,8
8,10
10,8
7,1
1,7
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
7,9
9,7
9,10
10,9
9,11
11,9
8,3
3,8
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
5,9
9,5
9,10
10,9
9,11
11,9
8,3
3,8
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
5,9
9,5
9,10
10,9
9,11
11,9
8,3
3,8
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
4,7
7,4
7,8
8,7
7,9
9,7
9,10
10,9
9,11
11,9
11,12
12,11
11,2
2,11
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
7,9
9,7
9,10
10,9
9,11
11,9
8,3
3,8
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
9,10
10,9
9,11
11,9
11,12
12,11
12,13
13,12
13,14
14,13
14,15
15,14
14,16
16,14
16,17
17,16
17,11
11,17
0,1
1,0
1,2
2,1
2,3
3,2
2,4
4,2
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
7,10
10,7
10,11
11,10
11,4
4,11
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
5,7
7,5
7,8
8,7
7,9
9,7
9,10
10,9
10,11
11,10
11,12
12,11
12,13
13,12
13,14
14,13
14,15
15,14
15,16
16,15
16,17
17,16
16,18
18,16
18,19
19,18
19,20
20,19
20,21
21,20
19,22
22,19
22,23
23,22
13,24
24,13
24,25
25,24
25,10
10,25
21,15
15,21
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
6,8
8,6
8,9
9,8
9,3
3,9
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
6,8
8,6
8,9
9,8
9,3
3,9
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
6,9
9,6
9,10
10,9
10,3
3,10
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
6,9
9,6
9,10
10,9
9,11
11,9
8,3
3,8
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
8,10
10,8
8,11
11,8
11,12
12,11
12,13
13,12
13,14
14,13
14,15
15,14
14,16
16,14
16,17
17,16
6,18
18,6
18,2
2,18
17,11
11,17
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
4,6
6,4
6,7
7,6
7,8
8,7
6,9
9,6
9,10
10,9
10,11
11,10
11,12
12,11
12,13
13,12
11,14
14,11
14,15
15,14
14,16
16,14
16,17
17,16
16,18
18,16
8,2
2,8
16,9
9,16
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
4,7
7,4
7,8
8,7
8,9
9,8
9,10
10,9
10,11
11,10
10,12
12,10
10,13
13,10
13,14
14,13
14,15
15,14
15,16
16,15
16,17
17,16
16,18
18,16
18,19
19,18
8,20
20,8
20,2
2,20
19,13
13,19
0,1
1,0
1,2
2,1
2,3
3,2
2,4
4,2
4,5
5,4
2,6
6,2
6,7
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,11
11,10
11,12
12,11
11,13
13,11
10,14
14,10
14,15
15,14
14,16
16,14
13,7
7,13
1,2
2,1
2,3
3,2
2,4
4,2
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
7,9
9,7
9,10
10,9
10,11
11,10
11,12
12,11
12,13
13,12
12,14
14,12
9,15
15,9
15,16
16,15
15,17
17,15
17,18
18,17
18,19
19,18
18,6
6,18
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
7,10
10,7
10,11
11,10
10,12
12,10
10,13
13,10
13,14
14,13
14,15
15,14
15,16
16,15
16,17
17,16
17,18
18,17
18,19
19,18
17,20
20,17
20,21
21,20
20,22
22,20
9,4
4,9
19,14
14,19
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,11
11,10
11,12
12,11
12,13
13,12
13,14
14,13
14,15
15,14
15,16
16,15
16,17
17,16
17,18
18,17
17,19
19,17
17,20
20,17
20,21
21,20
21,22
22,21
22,23
23,22
23,24
24,23
24,25
25,24
25,26
26,25
26,21
21,26
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,11
11,10
11,12
12,11
12,13
13,12
13,14
14,13
14,15
15,14
15,16
16,15
16,17
17,16
17,18
18,17
18,19
19,18
19,20
20,19
19,21
21,19
19,22
22,19
22,23
23,22
23,24
24,23
24,25
25,24
25,26
26,25
26,27
27,26
27,28
28,27
28,23
23,28
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
6,8
8,6
4,9
9,4
9,10
10,9
10,11
11,10
10,12
12,10
0,1
1,0
1,2
2,1
1,3
3,1
1,4
4,1
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
7,10
10,7
10,11
11,10
11,12
12,11
12,13
13,12
13,14
14,13
14,15
15,14
15,16
16,15
16,17
17,16
17,18
18,17
9,4
4,9
18,10
10,18
17,12
12,17
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
9,10
10,9
9,11
11,9
11,12
12,11
12,13
13,12
13,14
14,13
14,15
15,14
15,16
16,15
6,17
17,6
17,18
18,17
18,3
3,18
16,11
11,16
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,11
11,10
11,12
12,11
12,13
13,12
12,14
14,12
14,15
15,14
15,16
16,15
8,17
17,8
17,18
18,17
1,19
19,1
19,20
20,19
20,21
21,20
21,22
22,21
22,23
23,22
23,24
24,23
18,5
5,18
24,19
19,24
15,10
10,15
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
2,5
5,2
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
8,10
10,8
10,11
11,10
11,12
12,11
12,13
13,12
13,14
14,13
14,15
15,14
15,16
16,15
15,17
17,15
17,18
18,17
18,12
12,18
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
5,9
9,5
9,10
10,9
10,11
11,10
10,12
12,10
12,3
3,12
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,11
11,10
4,12
12,4
12,13
13,12
13,1
1,13
11,6
6,11
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
0,7
7,0
7,8
8,7
8,9
9,8
9,10
10,9
10,11
11,10
11,12
12,11
6,1
1,6
12,7
7,12
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
5,8
8,5
8,9
9,8
9,10
10,9
10,11
11,10
11,12
12,11
12,13
13,12
13,14
14,13
14,9
9,14
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
4,6
6,4
6,7
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,11
11,10
11,12
12,11
12,7
7,12
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
6,9
9,6
9,10
10,9
9,11
11,9
11,12
12,11
12,13
13,12
12,14
14,12
12,15
15,12
5,16
16,5
16,17
17,16
17,18
18,17
18,19
19,18
19,20
20,19
19,21
21,19
21,22
22,21
11,4
4,11
22,16
16,22
0,1
1,0
1,2
2,1
1,3
3,1
1,4
4,1
4,5
5,4
5,6
6,5
5,7
7,5
7,8
8,7
8,9
9,8
7,10
10,7
10,11
11,10
10,12
12,10
12,13
13,12
13,14
14,13
14,15
15,14
15,16
16,15
15,17
17,15
17,18
18,17
11,4
4,11
18,12
12,18
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
8,10
10,8
10,4
4,10
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
7,9
9,7
4,10
10,4
10,11
11,10
11,12
12,11
12,13
13,12
12,2
2,12
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,11
11,10
11,12
12,11
11,13
13,11
13,14
14,13
14,15
15,14
15,16
16,15
15,17
17,15
17,18
18,17
18,19
19,18
5,1
1,5
17,6
6,17
19,1
1,19
15,9
9,15
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
3,7
7,3
7,8
8,7
8,9
9,8
1,2
2,1
2,3
3,2
3,4
4,3
3,5
5,3
5,6
6,5
6,7
7,6
6,8
8,6
8,9
9,8
9,10
10,9
10,11
11,10
10,12
12,10
8,13
13,8
13,14
14,13
13,15
15,13
15,16
16,15
16,17
17,16
16,18
18,16
15,19
19,15
19,20
20,19
19,5
5,19
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
3,7
7,3
7,8
8,7
8,9
9,8
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,5
5,10
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,5
5,10
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
0,8
8,0
8,9
9,8
9,10
10,9
7,2
2,7
10,8
8,10
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
4,7
7,4
7,8
8,7
8,9
9,8
9,10
10,9
9,11
11,9
11,12
12,11
12,13
13,12
13,14
14,13
14,15
15,14
15,16
16,15
16,17
17,16
17,18
18,17
18,19
19,18
19,20
20,19
19,21
21,19
21,22
22,21
22,23
23,22
23,24
24,23
24,25
25,24
23,26
26,23
26,27
27,26
27,28
28,27
28,29
29,28
0,1
1,0
1,2
2,1
2,3
3,2
2,4
4,2
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,11
11,10
11,6
6,11
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
3,5
5,3
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,11
11,10
11,12
12,11
12,7
7,12
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
5,6
6,5
5,7
7,5
8,9
9,8
9,10
10,9
10,11
11,10
11,12
12,11
12,13
13,12
13,14
14,13
14,15
15,14
15,16
16,15
16,17
17,16
15,18
18,15
18,19
19,18
19,20
20,19
20,21
21,20
21,22
22,21
21,23
23,21
23,24
24,23
24,25
25,24
25,26
26,25
26,27
27,26
27,28
28,27
28,29
29,28
28,30
30,28
28,31
31,28
26,32
32,26
32,33
33,32
34,35
35,34
35,36
36,35
36,37
37,36
37,38
38,37
38,39
39,38
39,40
40,39
40,41
41,40
41,42
42,41
42,43
43,42
41,44
44,41
44,45
45,44
45,46
46,45
46,47
47,46
47,48
48,47
47,49
49,47
49,50
50,49
50,51
51,50
51,52
52,51
52,53
53,52
53,54
54,53
54,55
55,54
54,56
56,54
54,57
57,54
52,58
58,52
58,59
59,58
33,23
23,33
59,49
49,59
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
5,6
6,5
5,7
7,5
7,8
8,7
8,9
9,8
9,10
10,9
10,11
11,10
11,12
12,11
12,13
13,12
13,14
14,13
14,9
9,14
0,1
1,0
1,2
2,1
2,3
3,2
2,4
4,2
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,11
11,10
11,12
12,11
12,7
7,12
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,11
11,10
11,12
12,11
12,7
7,12
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,11
11,10
11,12
12,11
12,7
7,12
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,3
3,8
2,3
3,2
3,4
4,3
4,5
5,4
4,6
6,4
6,7
7,6
7,8
8,7
8,9
9,8
9,10
10,9
10,11
11,10
11,12
12,11
12,13
13,12
13,14
14,13
14,15
15,14
15,16
16,15
15,17
17,15
13,18
18,13
18,19
19,18
19,20
20,19
19,21
21,19
21,22
22,21
10,23
23,10
23,24
24,23
24,25
25,24
24,26
26,24
7,27
27,7
27,28
28,27
28,29
29,28
28,30
30,28
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
7,9
9,7
9,10
10,9
10,4
4,10
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
5,6
6,5
6,7
7,6
7,8
8,7
8,9
9,8
8,10
10,8
10,11
11,10
11,12
12,11
11,13
13,11
6,14
14,6
14,15
15,14
15,3
3,15
0,1
1,0
1,2
2,1
2,3
3,2
3,4
4,3
4,5
5,4
4,6
6,4
6,7
7,6
7,8
8,7
7,9
9,7
3,10
10,3
10,11
11,10
11,12
12,11
12,13
13,12
13,14
14,13
14,15
15,14
14,16
16,14
14,17
17,14
12,18
18,12
18,19
19,18
18,20
20,18
20,21
21,20
21,22
22,21
6,1
1,6
21,10
10,21
0,1
1,0
1,2
2,1
1,3
3,1
3,4
4,3
4,5
